id,archetype_id,name,price_multiplier_mean,price_multiplier_stdev,pixabay_term,characteristics,weights
174,21,Baklava,1.0,0.111,baklava,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
175,21,Sernik,0.89,0.111,cheesecake,"{""flavor_sweetness"": 1.0, ""physics_richness"": 1.0, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
176,21,Szarlotka,0.89,0.111,apple pie,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
177,21,Makowiec,1.0,0.111,poppy seed cake,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
178,21,Profiterole,1.22,0.15,profiteroles,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.4, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
179,21,Eklerki,1.11,0.111,eclairs,"{""flavor_sweetness"": 1.0, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
180,21,Tarta Cytrynowa,1.06,0.111,lemon tart,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.9, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
181,21,Tarta Jabłkowa,1.0,0.111,apple tart,"{""flavor_sweetness"": 0.9, ""physics_richness"": 0.7, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.8, ""flavor_spiciness"": 0.2, ""flavor_saltiness"": 0.3, ""flavor_umami"": 0.3, ""_default"": 1.0}"
182,22,Herbata Czarna,0.89,0.111,,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.3, ""physics_richness"": 0.0, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_sweetness"": 1.3, ""_default"": 1.0}"
183,22,Herbata Zielona,1.0,0.111,,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.3, ""physics_richness"": 0.0, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_sweetness"": 1.3, ""_default"": 1.0}"
184,22,Herbata Owocowa,1.0,0.111,,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.3, ""physics_richness"": 0.0, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.9, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_sweetness"": 1.3, ""_default"": 1.0}"
185,22,Herbata Miętowa,1.0,0.111,,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.3, ""physics_richness"": 0.0, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_sweetness"": 1.3, ""_default"": 1.0}"
186,22,Mrożona Herbata,1.22,0.15,,"{""physics_temperature"": 0.1, ""flavor_bitterness"": 0.3, ""physics_richness"": 0.0, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 1.0}"
187,23,Espresso,0.67,0.083,espresso,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 1.0, ""physics_richness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_bitterness"": 1.5, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
188,23,Americano,0.83,0.083,americano coffee,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.7, ""physics_richness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_bitterness"": 1.5, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
189,23,Cappuccino,1.0,0.125,cappuccino,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.7, ""physics_richness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_bitterness"": 1.5, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
190,23,Latte,1.17,0.125,latte coffee,"{""physics_temperature"": 0.9, ""flavor_bitterness"": 0.7, ""physics_richness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""flavor_bitterness"": 1.5, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
191,23,Mrożona Kawa,1.17,0.15,,"{""physics_temperature"": 0.1, ""flavor_bitterness"": 1.0, ""physics_richness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 1.0}"
192,24,Gorąca Czekolada Klasyczna,0.93,0.133,hot chocolate drink,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.9, ""physics_richness"": 0.8, ""texture_creamy"": 0.7, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""texture_creamy"": 1.4, ""_default"": 1.0}"
193,24,Gorąca Czekolada z Bitą Śmietaną,1.07,0.133,hot chocolate whipped cream,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.9, ""physics_richness"": 1.0, ""texture_creamy"": 1.0, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""texture_creamy"": 1.4, ""_default"": 1.0}"
194,25,Cola,0.73,0.091,cola drink,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
195,25,Sok Pomarańczowy,0.91,0.136,orange juice,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
196,25,Sok Jabłkowy,0.82,0.136,apple juice,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
197,25,Lemoniada,1.09,0.15,lemonade,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.9, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
198,25,Lemoniada Malinowa,1.18,0.15,,"{""flavor_sweetness"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.9, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
199,25,Zielone Smoothie,1.64,0.15,green smoothie,"{""flavor_sweetness"": 0.8, ""physics_temperature"": 0.1, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.5, ""_default"": 1.0}"
200,26,Piwo Pszeniczne,1.03,0.138,wheat beer glass,"{""flavor_bitterness"": 0.5, ""physics_temperature"": 0.2, ""physics_freshness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_bitterness"": 1.5, ""_default"": 1.0}"
201,26,Piwo Lager,0.83,0.138,lager beer glass,"{""flavor_bitterness"": 0.5, ""physics_temperature"": 0.2, ""physics_freshness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_bitterness"": 1.5, ""_default"": 1.0}"
202,26,Piwo IPA,1.1,0.138,ipa beer,"{""flavor_bitterness"": 0.9, ""physics_temperature"": 0.2, ""physics_freshness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_bitterness"": 1.5, ""_default"": 1.0}"
203,26,Pilsner,0.97,0.138,pilsner beer,"{""flavor_bitterness"": 0.5, ""physics_temperature"": 0.2, ""physics_freshness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_bitterness"": 1.5, ""_default"": 1.0}"
204,27,Wino Czerwone,1.02,0.15,red wine glass,"{""flavor_sourness"": 0.4, ""flavor_sweetness"": 0.3, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""_default"": 1.0}"
205,27,Wino Białe,0.98,0.15,white wine glass,"{""flavor_sourness"": 0.4, ""flavor_sweetness"": 0.3, ""physics_temperature"": 0.4, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""_default"": 1.0}"
206,28,Skrzydełka Kurczaka,1.27,0.136,chicken wings,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
207,28,Krążki Cebulowe,0.68,0.091,onion rings,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
208,28,Paluszki Mozzarelli,0.91,0.091,mozzarella sticks,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
209,28,Bruschetta,0.82,0.091,bruschetta,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
210,28,Carpaccio,1.73,0.15,beef carpaccio,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
211,28,Tatar,1.91,0.15,steak tartare,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.1, ""physics_freshness"": 0.9, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
212,28,Ogon Homara,3.41,0.15,lobster tail,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
213,28,Edamame,0.55,0.091,edamame beans,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
214,28,Gyoza,0.82,0.091,gyoza dumplings,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
215,28,Sajgonki Smażone,1.0,0.136,spring rolls fried,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
216,28,Świeże Sajgonki,0.82,0.091,fresh spring rolls,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.9, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
217,28,Krewetki w Czosnku,1.59,0.15,garlic shrimp,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
218,28,Grillowane Krewetki,1.91,0.15,grilled shrimp,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
219,28,Smażony Kurczak,1.0,0.133,fried chicken,"{""flavor_saltiness"": 0.6, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""_default"": 1.0}"
